CPUs,Input Parameters,Output,Simulation Time
8,"[[0.24093883138074448, 0.11925682025986734, 0.043881813946242715, 0, 0.22647398086803583, 0.22525439440947503, 0.18077618793751396, 0.1059796814257547, 0.2924119583482443, 0.16572086810438125, 0.2251141903928172, 0.14738993030628653]]","[[64171120.0, 64171090.0]]",5.05
8,"[[0.27564979170471654, 0.18765494881657885, 0.24260110048071096, 0.1485753290515561, 0.34314644453862453, 0.227414071407519, 0.3090804657580668, 0.14089137868686089, 0.07116309252454414, 0.2459529923844397, 0.18441434276503124, 0.12527738664693033]]","[[64171120.0, 64171110.0]]",5.01
8,"[[0.1448780851132105, 0.2292718913765791, 0.12045514444518447, 0.1844835849871418, 0.045839107413678054, 0.18607373733712307, 0.21972414203628945, 0.15168695422139067, 0.2516946962906893, 0.1874240610177404, 0.2556724643940506, 0.30600433272489164]]","[[175811.3, 175811.3]]",5.01
8,"[[0.1926899432351823, 0.14419003450240583, 0.2585984673906462, 0.05249276720829357, 0.17570246504842169, 0.11313207400256063, 0.20106835722400018, 0.27434029816336747, 0.24061970252388132, 0.1758568799419666, 0.25329729057633016, 0.2270862108291192]]","[[2513344.0, 2513344.0]]",5.95
8,"[[0.0828534266894402, 0.07580485306567153, 0.29805765651000904, 0.056983229824262877, 0.2314121662282561, 0.13710803264237342, 0.19593487708412247, 0.21514163777859124, 0.11697256786437277, 0.28923422953114464, 0.19611428779788564, 0.19657625083075544]]","[[64171120.0, 64171120.0]]",4.56
8,"[[0.3111882768602818, 0.1676230739494691, 0.21892686161441516, 0.22163958002499723, 0.2710413720490789, 0.2196527199565305, 0.12939647089626566, 0.27773496778029305, 0.18798717900801706, 0.2761485117195642, 0.09840205243985947, 0.025256333031505818]]","[[64171120.0, 64171120.0]]",4.87
8,"[[0.22768880122863863, 0.2687807632381946, 0.19173197611259227, 0.32209690749465714, 0.24506957885920524, 0.27719329367518986, 0.13847251765067525, 0.14746017682593665, 0.19735278897571898, 0.2845250963697924, 0.10124880233498391, 0.15438228261707665]]","[[64171120.0, 64171120.0]]",5.19
8,"[[0.2574207838086488, 0.3831256435971838, 0.16528546230641852, 0.4194957873288302, 0.18895116978077287, 0.2549545456523404, 0.265677808222858, 0, 0.31060628784218847, 0.17823562586823216, 0.22676229377949003, 0.21390337379572266]]","[[64171120.0, 64171120.0]]",4.48
8,"[[0.1558385352115203, 0.09987703751592013, 0.30768745449763335, 0.2874315691891929, 0.15314825506623356, 0.09830902772478936, 0.15098498520824763, 0.14657302146855095, 0.269952647372508, 0.06885840063211884, 0.24091296651177, 0.21021460409400505]]","[[64171120.0, 64171120.0]]",4.52
8,"[[0.12952910261120354, 0.15910762087525668, 0.1709728025214112, 0.222600236435949, 0.07973255174274146, 0.10281917311640179, 0.2629591148607596, 0.0959821564636361, 0.11460065588990755, 0.29291433041846854, 0.15290176995006824, 0.2932976666222756]]","[[25355150.0, 25355150.0]]",4.83
8,"[[0.17970773580025898, 0.23869017256541172, 0.11672293259139614, 0.24693086315286294, 0.3038527944785834, 0.14843294881785635, 0.23175969720527967, 0.3071360906348507, 0.16500176245710862, 0.2506847109195255, 0.06097103257921754, 0.10870707550383002]]","[[64171120.0, 64171120.0]]",4.55
8,"[[0.22212856499786016, 0.3070242859723299, 0.16982940783529202, 0.12284373196038664, 0.2129122013832754, 0.3173772958648296, 0.32872035463030425, 0.23559367464569714, 0, 0.2445678810118233, 0.18252206600000892, 0.18074412212776156]]","[[64171120.0, 64171120.0]]",4.28
8,"[[0.35794689265854346, 0.25213825194556244, 0.31045587993736923, 0.18394361865515857, 0.25931708913788215, 0.31374882932674997, 0.19939889660545052, 0.20878392980312044, 0.31430332368862773, 0.17114471246939547, 0.22314619941529687, 0.06726650824544103]]","[[64171120.0, 64171120.0]]",4.3
8,"[[0.24174325962995163, 0.15019112777843235, 0.21662748471048185, 0.1604855677601567, 0.13166013450673625, 0.24482320858281553, 0.08194748529604903, 0.19597493806812197, 0.2210746455381627, 0.051164347075573935, 0.27125204335320313, 0.3384315286093179]]","[[64171120.0, 64171080.0]]",4.54
8,"[[0.052753643999890604, 0.34516086623460174, 0.27836515379882953, 0.09976937125220327, 0.255100327309662, 0.03650943021144759, 0.2561255571399068, 0.22044581911284947, 0.131545375325512, 0.1084424029394712, 0.11044194410421629, 0.34970700144238986]]","[[64171120.0, 64171120.0]]",4.7
8,"[[0.1682520790126866, 0.3313193635649744, 0.2208270119896586, 0.12688948529480273, 0.16146047568035848, 0.18497950402502011, 0.0896584196109016, 0.17720052548082507, 0.16351643869628069, 0.20231594100236858, 0.13705063531876494, 0.20443817271206977]]","[[15076010.0, 15076010.0]]",4.29
8,"[[0.1459413823906919, 0.25339282429171095, 0.2488142984691814, 0.11269466123204773, 0.2176168664602854, 0.1945454923309436, 0.3189143528382305, 0.11209189112819444, 0.2589703626410477, 0.1441137761323435, 0.2096985139882179, 0.1719389601351864]]","[[64171120.0, 64171120.0]]",4.4
8,"[[0.21050483888032828, 0, 0.12345163628341399, 0.283539334796204, 0.20485770299708372, 0.2215405657322927, 0.22720384736373003, 0.32568590100049133, 0.2224659033433328, 0.13883634023809815, 0.3151354371039312, 0.1874222281863194]]","[[64171120.0, 64171120.0]]",4.17
8,"[[0.2729708774018812, 0.03175928298096606, 0.1804107007637096, 0.31553954104683984, 0.09502066643632011, 0.3319922519454642, 0.19094961254852702, 0.05884961242656045, 0.4402805352940276, 0.22956425575312941, 0.3695310867257704, 0.08558456119807406]]","[[64171850.0, 64171850.0]]",5.86
8,"[[0.3093604838776136, 0.13402751530140777, 0.06522426462943506, 0.2769489135596374, 0.14746147447933805, 0.21225323789330144, 0.16958989220457088, 0.2398080603234663, 0.0656961452427455, 0.2058461892730157, 0.16783303863469182, 0.24396997438405074]]","[[64171120.0, 64171120.0]]",4.43
8,"[[0.107820297566577, 0.2954903705620229, 0.14969096220625483, 0.1762180904406012, 0.18593619129897745, 0.3549618557513542, 0.2943464848643379, 0.17430472682722511, 0.20724017151752133, 0.13371459430903837, 0.23279571447831254, 0.21188054340420176]]","[[64171120.0, 64171120.0]]",4.55
8,"[[0.15477752159188404, 0.19911832231284135, 0.19583919595854354, 0.21538886119407297, 0.2783358095923256, 0.07811462512042538, 0.13256032631324502, 0.16897257801510032, 0.24218570362787156, 0.17396507327956703, 0.37381230841095403, 0.1390005879962784]]","[[64171120.0, 64171120.0]]",6.53
8,"[[0.2641244794150059, 0.08198225920375486, 0.3296103296178746, 0.21717036668484715, 0.24920110787327063, 0.0753673718816365, 0.16564146400029445, 0.26561119966712843, 0.1538094864904251, 0.2075246398661091, 0.18932279644787603, 0.17906550906938964]]","[[64171120.0, 64171120.0]]",7.33
8,"[[0.2228153510916184, 0.21040941772481309, 0.2640671079218549, 0.17842754136315792, 0, 0.3495761755585609, 0.20379550098876129, 0.2653334372607155, 0.19598813253587793, 0.29740372589705355, 0.11953266355632128, 0.27255616507123925]]","[[64171120.0, 64171120.0]]",4.07
8,"[[0.18166879163903005, 0.17173388848872886, 0.2021598044712433, 0.27010136771182225, 0.12715025373955335, 0.21150438263398885, 0.14575635449893048, 0.11721909657242387, 0.35118428277208924, 0.16207517561754778, 0.28210503754835126, 0.3107574864137197]]","[[64171120.0, 64171120.0]]",4.96
8,"[[0.047311269866246314, 0.2151116950990678, 0.1520497737169877, 0.1650990327298268, 0.16294477955960524, 0.08373070847163536, 0.24285578663085325, 0.3801608698093992, 0.15651874358092627, 0.15884262982533767, 0.18604292573887835, 0.15955607829727722]]","[[2637169.0, 2637169.0]]",4.57
8,"[[0.18784864399731532, 0.15541752284917934, 0.09437906076257618, 0.23482673010577199, 0.20121098435049456, 0.19041577296916362, 0.1085991827024691, 0.29201517484976425, 0.14753097741765434, 0.1970154991757189, 0.16145135676731934, 0.22252384105119738]]","[[64171120.0, 64171120.0]]",37.2
8,"[[0.25040660881356325, 0.23822600784675907, 0.1330421861660771, 0.11982249636294164, 0.36976302093546143, 0.19526750930647424, 0.20751943743760634, 0.24473811909708032, 0.13680693198585092, 0.3081645989276222, 0.01892382514442309, 0]]","[[64171120.0, 64171110.0]]",4.14
8,"[[0.22998077180857396, 0.24852314219272992, 0.23114409836047484, 0.17168995681585225, 0.1680248714579604, 0.20353225218071191, 0.2326908737368225, 0.19038919335626137, 0.2108951914336985, 0.26023365587423386, 0.20861040532152827, 0.1928606022686646]]","[[64171120.0, 64171120.0]]",6.92
8,"[[0.13187584796681018, 0.12544906393500888, 0.10426420503319667, 0.157172455247842, 0.1723096723207706, 0.24568599264376556, 0.19374574752507387, 0.3167742141644533, 0.18236812149864187, 0.27105928835635174, 0.174263409539021, 0.2323241884890736]]","[[64171120.0, 64171110.0]]",8.02
8,"[[0.12197993129863419, 0.13997144567023923, 0.20709102089920828, 0.13063992887814274, 0.3234082294734115, 0.15662761037951808, 0.16764005520517256, 0.12437354841594962, 0.2716171727324954, 0.37186514570017615, 0.2780013667185761, 0.29010383262537537]]","[[64171120.0, 64171120.0]]",6.07
8,"[[0.2975319879989745, 0.2901606460938268, 0.23586909666838274, 0.24997128289481466, 0.20832809015288759, 0.14755793779843904, 0.2546147912417543, 0.19802580676098946, 0.23154636945321522, 0.18288767864139163, 0.2033073291252761, 0.14943196260844807]]","[[64171120.0, 64171120.0]]",4.35
8,"[[0.37782351211389875, 0.26447916749005274, 0.13987853468825184, 0.2603731801881968, 0.11833645104072907, 0.25104797499671344, 0.29393410753657523, 0.24579002091118943, 0.10845659201594028, 0.1532245850401005, 0.07228973491049331, 0.13551747467951575]]","[[64171120.0, 64171120.0]]",4.85
8,"[[0.1525024261294539, 0.21474481117662558, 0.28660460341162175, 0.360272519144265, 0.10390235806233722, 0.2539083519111054, 0.23402216057556008, 0.21619463963551921, 0.09744327279221464, 0.24164035320378668, 0.12962052982143935, 0.2662117477479742]]","[[64171120.0, 64171120.0]]",11.79
8,"[[0.1738192242821891, 0.2058133389833548, 0.15512957667757554, 0.20084442165539357, 0.239127726920162, 0.14457831043972943, 0.2077835859537336, 0.1628584164657031, 0.2259231195196655, 0.2248631896466898, 0.23044598726014037, 0.24882050301169187]]","[[64171120.0, 64171120.0]]",4.52
8,"[[0.21525433234231756, 0.1758574176329611, 0.18522840556100842, 0.07137647311519169, 0.26447892039858006, 0.13820713797554848, 0.10300757007975862, 0.05091414595155486, 0.27726283940270646, 0.059501277886847115, 0.3347040792236222, 0.11890369716686743]]","[[64171120.0, 64170780.0]]",4.4
8,"[[0.2087206019817886, 0.19085752895976998, 0.35170157126363144, 0.19276161232727887, 0.18028332791674043, 0.2644004386591528, 0.14349606245838703, 0.25614858042044275, 0.18617037737838898, 0.11663934252824036, 0.19797181843788553, 0.16237783608671566]]","[[64171120.0, 64171120.0]]",5.31
8,"[[0.05444586308027097, 0.1994358099571614, 0.2940254239400054, 0.14378543326185822, 0.22169129128718779, 0.2866459682858521, 0.12544708697161933, 0.13128029117180984, 0.3010995737729145, 0.22566730895127654, 0.25113350281203956, 0.24686798408508087]]","[[64171120.0, 64171120.0]]",4.5
8,"[[0.09930631256109217, 0.21783390132018254, 0.21355658715619913, 0.2675675062689981, 0.21040449464519825, 0.2326074029914835, 0.19731042487337835, 0.18444267342110024, 0.1967312846745996, 0.12760429452298833, 0.13985535761759257, 0.24003618601747406]]","[[64171120.0, 64171120.0]]",4.67
8,"[[0.2877407673299155, 0.21004188762105933, 0.1631262173520546, 0.2642122343835476, 0.15953219003915553, 0.12292987816564811, 0.2207454149874873, 0.22714070709343143, 0.12091253474984033, 0.0999954927001907, 0.18030010747307434, 0.16421494798766212]]","[[64171120.0, 64171120.0]]",4.36
8,"[[0.2660662026499747, 0.1792012891402929, 0.11131510616090297, 0.1412071779934582, 0.17091199329252596, 0.17467467402707706, 0.26368029958142924, 0.42234428265620827, 0.24312893460054155, 0.21623218693321003, 0.29422204751863157, 0.1714043069032547]]","[[64171120.0, 64171120.0]]",6.44
8,"[[0.273977422054121, 0.17553177172376075, 0.33762274844613993, 0.22844628929729272, 0.20588173466770168, 0.2992281830490223, 0.015417562413396896, 0.1862236983464698, 0.20337642834550806, 0.3463082848119925, 0.2430485146244431, 0.23144909906401567]]","[[64171120.0, 64171120.0]]",103.79
8,"[[0.19999917816108312, 0.25476978250859816, 0.11469079306624777, 0.20984096986877973, 0.28510031067672903, 0.23375579805635796, 0.32500152500879265, 0.15769499978320128, 0.21866767068812615, 0.25643642251652427, 0.26693017792465235, 0.2866798956450372]]","[[64171120.0, 64171120.0]]",4.65
8,"[[0.18622807495325197, 0.12035240108965496, 0.16193176453266186, 0.19725309390289972, 0.2668614065417766, 0.29042753937780386, 0.22661145765840535, 0.09381858208530149, 0.06259035869912577, 0.1593385606499081, 0.15591508052865877, 0.27668104822114314]]","[[527433.9, 527433.9]]",7.0
8,"[[0.18870187647105385, 0.12719870122507193, 0.20332874638756568, 0.30051196052871376, 0.08245594493747761, 0.17906960123331297, 0.18247839218064027, 0.206192665018492, 0.14197501233517484, 0.12840741742481093, 0.10758452938923754, 0.12245060624238294]]","[[64171120.0, 64171120.0]]",6.8
8,"[[0.233876093819739, 0.1323988268155732, 0.21542724509814953, 0.1961330746076163, 0.0725600367053241, 0.1727199277484976, 0.1540442136272922, 0.28049664265375795, 0.1692306645800943, 0.19528153158902029, 0.09252719127151081, 0.13807193297282777]]","[[64171120.0, 64171120.0]]",4.3
8,"[[0.24926508301133182, 0.28466660954426987, 0.2918954842417793, 0.20912033498439392, 0.10190987197008164, 0.12086044283372514, 0.09485831934924584, 0.2044396157075038, 0.2578813009972997, 0.34499441418161625, 0.21467769620046723, 0.14668829905447153]]","[[64171120.0, 64171120.0]]",4.61
8,"[[0.1186168697076754, 0.23998097605754093, 0.25115130683511083, 0.09501524758750918, 0.23407036599302147, 0.2150933893571184, 0.24723993338100317, 0.20019812724343475, 0.04530981288381605, 0.1497171351681927, 0.15761170252142012, 0.2242482518540713]]","[[64171120.0, 64171120.0]]",6.93
8,"[[0.22923452348232665, 0.2881086066729983, 0.13466866171634267, 0.08427061966987608, 0.26115329243511703, 0.21434652438946775, 0.2897197403175458, 0.08933854725425941, 0.338796905044995, 0.21588813968700177, 0.2592216846832093, 0.2569289456116305]]","[[3998494.0, 3998494.0]]",17.78
8,"[[0.1380765860457807, 0.16829710765116415, 0.26861618982419466, 0.30282794034000654, 0.24987200067830737, 0.3015203205382368, 0.3063171931087306, 0.2871767094093851, 0.2219202953350581, 0.2675086898153296, 0.26936448867291124, 0.21738533711786615]]","[[64171120.0, 64171120.0]]",8.5
8,"[[0.330154782663464, 0.14885356126852056, 0.07286658384268344, 0.2912156778976269, 0.19759613487751235, 0.17833770508234664, 0.07671089887088742, 0.08606283612179676, 0.26205904704706395, 0.3567796639880765, 0.21296747055221865, 0.19122639922231263]]","[[64171120.0, 64171120.0]]",6.89
8,"[[0.12057391734528881, 0.17288805616943378, 0.1000543124960354, 0.19903968747579284, 0.1754810900379921, 0.17195275735761417, 0.11115364813893784, 0.15824579139051123, 0.23408674043501804, 0.2374223709159025, 0.21911199241121165, 0.18285747303989713]]","[[64171120.0, 64171120.0]]",4.81
8,"[[0.295454304595427, 0.23484891641039934, 0.19901413439243812, 0.08120782280675981, 0.18303543278361284, 0.08300221454820195, 0.1745088060283537, 0.15979003908687578, 0.16581920815350912, 0.19335784478448936, 0.08870297096388989, 0.19707895224178895]]","[[55637680.0, 55637680.0]]",5.72
8,"[[0.16260301634047458, 0.07704687367778881, 0.19697914838535283, 0.23030305625005354, 0.30991355679731764, 0.29743394190682965, 0.17874942912769035, 0.3607257619841466, 0.19367519936535135, 0.10992395844814803, 0.1420384921822198, 0.3627830599138533]]","[[64171120.0, 64171120.0]]",5.14
8,"[[0.38814207049423144, 0.23695800289198127, 0.23374269888980936, 0.20731830262780818, 0.24449522639452706, 0.23457098464704715, 0.21859283320707917, 0.28970038206079995, 0.1783671115820356, 0.0889446935991783, 0.15006322805302338, 0.20033858723606415]]","[[64171120.0, 64171120.0]]",4.31
8,"[[0.14750213893397915, 0.3020179074029872, 0.07726823056524905, 0.1673795933931832, 0.37131970213394305, 0.213802834974177, 0.13485939744684372, 0.23142928105935634, 0.30843948986577086, 0.2369347326352732, 0.2529742991043626, 0.3275537599932585]]","[[64171120.0, 64171120.0]]",4.32
8,"[[0.20378988056026767, 0.3787378437597506, 0.26569864474953153, 0.1627313733627439, 0.1434475428021191, 0.08606109852757962, 0.2729059426431978, 0.18282831073499678, 0.24670014173912264, 0.22062617932146275, 0.29125865557049346, 0.08008585909314468]]","[[64171120.0, 64171120.0]]",4.62
8,"[[0.17475321165441446, 0.29613751418508627, 0.28448194142117544, 0.2694738769118818, 0.10991410027899919, 0.12423024462122638, 0.3713198817484574, 0.1371393557538234, 0.2837757034870616, 0.26674338889538474, 0.30510646808860525, 0.07396372370740281]]","[[64171120.0, 64171120.0]]",5.18
8,"[[0.21661772488447678, 0.09084033706811875, 0.25271430022610153, 0.2262426091161454, 0.12332056410323475, 0.1804260502504129, 0.20221985474516344, 0.1352644445190497, 0.11573303235684224, 0.08959453227451107, 0.17858619841662993, 0.09601715556440146]]","[[64171120.0, 64171120.0]]",4.46
8,"[[0.08483572837006259, 0.17041209428439447, 0.2246770262815627, 0.14031978406366627, 0.043773062227189824, 0.34085729960743794, 0.24839075094338603, 0.2343086660605823, 0.1340096469064771, 0.09105781572178791, 0.21556947757306624, 0.23182829257011137]]","[[64171120.0, 64171120.0]]",5.08
8,"[[0.20807535208018696, 0.08087163687098602, 0.18404787926879837, 0.13947462405039354, 0.34231728601080624, 0.2851239803441675, 0.1565931255487833, 0.22997194635061335, 0.09177382989597625, 0.19369881520406765, 0.13390864680770093, 0.29774099452422376]]","[[64171120.0, 64171120.0]]",4.94
8,"[[0.07511808010954654, 0.06559269182327018, 0.1303783281415129, 0.21357239855770355, 0.1962849887983892, 0.20966271813262297, 0.24120906031425132, 0.01461835936815048, 0.08968339029886503, 0.25134152849991376, 0.12738914140822963, 0.20608001375407745]]","[[64171120.0, 64171120.0]]",4.82
8,"[[0.26035939873283787, 0.23269469301820273, 0.12926436663502272, 0.2679963670499014, 0.27061971226274945, 0, 0.06890639628338588, 0.14036759278317193, 0.38423072599497266, 0.23831985784523452, 0.15512992941886425, 0.14910932163634943]]","[[64171120.0, 64171110.0]]",4.05
8,"[[0.09725854921261282, 0.32716200578111065, 0.009866125032409051, 0.20282374508886153, 0.10521966540769985, 0.2514708547716333, 0.06317060292384688, 0.06511898365911964, 0, 0.19735272356073708, 0.19364443990229424, 0.036002816426265405]]","[[6595417.0, 6595417.0]]",5.29
8,"[[0.17900576736094728, 0.2977815987371581, 0.17376662679722454, 0.2063336818995023, 0.1528046168896185, 0.20095990325739302, 0.18095674335748016, 0.27021007123251956, 0.14875967728440326, 0.1929006029722678, 0.2956262217868836, 0.26577001974854564]]","[[15998830.0, 15998830.0]]",5.07
8,"[[0.2669908494925891, 0.001558598579733117, 0.24037908961256083, 0.19076589688959916, 0.2647074026962267, 0.15532138654531025, 0.24955159123552698, 0.2190378295212564, 0.2688959702271449, 0.25952701475552936, 0.23581137085069284, 0.31795698749157564]]","[[64171120.0, 64171120.0]]",4.09
8,"[[0.0796769557323254, 0.21960494749190007, 0.1116446196274186, 0.3033308812023967, 0.1824952189038886, 0.22009633486240768, 0.2051206268320672, 0.25072980522380806, 0.1794843020608579, 0.2313466032101852, 0.16486146375387667, 0.16621109343200915]]","[[64171120.0, 64171120.0]]",4.56
8,"[[0.2392123455554092, 0.09558472051386013, 0.31814834745078774, 0.19970194747978393, 0.21261424569028353, 0.1922976087571731, 0.2714512658399457, 0.14985826829452592, 0.2098943768611293, 0.2656158892521283, 0.13869513365027564, 0.11804487806005802]]","[[2637169.0, 2637169.0]]",6.39
8,"[[0.18709174086901054, 0.15874295504733876, 0.25710946733167617, 0.1322639209866111, 0.17253565683752614, 0.26272114088446996, 0.279697981668762, 0.18901741890978188, 0.18880022481934142, 0.10797075909625108, 0.04931588791527852, 0.17560177283820164]]","[[2637169.0, 2637169.0]]",4.84
8,"[[0.2591170251885368, 0.183347830585186, 0.21378301150595636, 0.07913629474951007, 0.25315892043461885, 0.18639813765282492, 0.13011923723313046, 0.1276505717375529, 0.23439118391267466, 0.10551820510858857, 0.21169314388884533, 0.2532229734891973]]","[[64171120.0, 64171100.0]]",4.33
8,"[[0.2484138146270508, 0.2525932593964659, 0.19056017934518127, 0.25889908779461474, 0.20882154425052285, 0.14513888384509802, 0.1759350013019058, 0.2947544243933623, 0.25260510784451273, 0.23002993175318331, 0.28539745814574324, 0.20813980988811445]]","[[64171120.0, 64171120.0]]",5.34
8,"[[0.18123989931867665, 0.11999945255715108, 0.2914797269734286, 0.16665752951351562, 0.12247261444522145, 0.31872221046118704, 0.17142151362444563, 0.2610287824301514, 0.08901954929881598, 0.25807542970266356, 0.11620187201384702, 0.13186190438503612]]","[[64171120.0, 64171120.0]]",5.08
8,"[[0.1369291005592639, 0.1437215424500523, 0.1730236080456156, 0.23275693373419537, 0.12579949159598708, 0.3222666640837654, 0.2243781250689194, 0.2478584785635392, 0.2910023431090187, 0.22450635972306698, 0.20131068756745754, 0.11375780825761173]]","[[5038776.0, 5038775.0]]",4.28
8,"[[0.24078848424938604, 0.2752568994422489, 0.16174906907626088, 0.22646315636909453, 0.4323778199265249, 0.09912174241560212, 0.31506788676513364, 0.16563566304311325, 0.28325119746727456, 0.19845404842963435, 0.5350160575505953, 0.2848095594411147]]","[[64171120.0, 64171120.0]]",4.74
8,"[[0.29690480172325173, 0.2692454702184709, 0.31589176842514494, 0.17368885637484094, 0.35800477072133474, 0.04999964096777598, 0.12238103748698038, 0.12158055948455271, 0.12851072128145047, 0.11756438268486187, 0.17049367165987636, 0.2626550175861296]]","[[2637169.0, 2637169.0]]",4.49
8,"[[0.14549865406047788, 0.16810753046887766, 0.1988016324013517, 0.2668341007316731, 0.16867975380674022, 0.2794770447007503, 0.08625245051393755, 0.06806249785154311, 0.20462522247709455, 0.15126530393654808, 0.22720318823555657, 0.1894985768747646]]","[[64171120.0, 64171120.0]]",4.7
8,"[[0.14862599370412097, 0.20170640508688795, 0.22202019559508776, 0.0970116467682535, 0.18459065720735676, 0.20552330429209634, 0.14888402980992832, 0.2539332097779803, 0.2137441293625965, 0.37455663698423164, 0.3244456940692436, 0.15341845650853442]]","[[64171120.0, 64171120.0]]",4.93
8,"[[0.31047281768112023, 0.22879801570593794, 0.26837984804788206, 0.14142627146099016, 0.21152516148666575, 0.11052854089541694, 0.22969392027939875, 0.2247603242443737, 0.15709317613652113, 0.3920552953719835, 0.19493498257758393, 0.21875196240969383]]","[[64171120.0, 64171120.0]]",4.35
8,"[[0.21594227988663095, 0.1887566586540962, 0.12531065820363563, 0.319193439888545, 0.24796864959224377, 0.18762507930558672, 0.33545051578580426, 0.16479051049677673, 0.17437033628569396, 0.1527034133156282, 0.12310470653572109, 0.23637633876625863]]","[[64171120.0, 64171120.0]]",4.23
8,"[[0.155500736031265, 0.3062095029306487, 0.2529346128311682, 0.19741334337777716, 0.09725778425565706, 0.22562915334567707, 0.26833304418955845, 0.19285589413824963, 0.3332103979744957, 0.11947550984095849, 0.2730570994702648, 0.09277850797147115]]","[[64171120.0, 64171120.0]]",4.48
8,"[[0.0781629416984904, 0.1871880470419927, 0.2277048382764706, 0.28951837489396215, 0.3102174070638305, 0.22080750286443146, 0.2580986524251133, 0.1791258199475834, 0.18688681078364996, 0.3197758800857292, 0.17744861722750713, 0.13289246696147955]]","[[64171120.0, 64171120.0]]",4.85
8,"[[0.22265211871738652, 0.100611163641564, 0.07800687882934769, 0.2086002052238473, 0.2684640877179243, 0.16800183378363584, 0.1944050124191472, 0.2998767376495245, 0.141358750997751, 0.22332992917185673, 0.05902936176246154, 0.37160281541527573]]","[[64171120.0, 64171110.0]]",4.81
8,"[[0.2827314305142925, 0.2221051692528804, 0.08601671705709296, 0.12103759011612522, 0.1442028105005777, 0.18572173899287459, 0.18946116437039812, 0.3392962061141991, 0.22679786259743076, 0.16630577867826557, 0.24593832667700183, 0.2808487796620234]]","[[64171120.0, 64171120.0]]",4.41
8,"[[0.04891940942997722, 0.03474202853168576, 0.20048842924169402, 0.2486503616686187, 0.22504020249913503, 0.25062332105067453, 0.15510138601204015, 0.27389054845212035, 0.06365535622427107, 0.1349571397694004, 0.14762744783541587, 0.17798515192102013]]","[[64171120.0, 64171120.0]]",4.67
8,"[[0.19389637171305873, 0.27153934889470865, 0.17708290555336045, 0.18649613795650902, 0.23466285490873176, 0.31605730652082037, 0.09880004310446823, 0.10865434857321393, 0.10698421343882254, 0.20990605068149304, 0.08756510990024313, 0.1669923243484249]]","[[64171120.0, 64171110.0]]",4.58
8,"[[0.2731768508616872, 0.3434402229763802, 0.13068894333280567, 0.15836903819415174, 0.15563277796634262, 0.15610052575049266, 0.3968573348102914, 0.14709427409606363, 0.25730350103285027, 0.21111291441976193, 0.2219175186966668, 0.20742459313264242]]","[[64171120.0, 64171120.0]]",5.32
8,"[[0.23654685430766192, 0.11342059350338198, 0.2733155467784386, 0.2195860558452539, 0.1978573114302073, 0.10102864024223449, 0.23790406987113716, 0.2100218851062927, 0.2703944846838713, 0.13662026976551161, 0.262144192065725, 0.2503885088011199]]","[[64171120.0, 64171120.0]]",4.65
8,"[[0.18798148308929186, 0.24797870998130705, 0.14810819114008486, 0.06293941132256642, 0.2902972832303241, 0.26393917512224624, 0.21688598056821076, 0.23334672225089836, 0.19648197930971703, 0.1675317581880987, 0.1299238703974288, 0.05196882575799619]]","[[64171120.0, 64171100.0]]",4.3
8,"[[0.11083295408046219, 0.22622019341476954, 0.37770478649781014, 0.3377382064215941, 0.2826066220767086, 0.2758884274758422, 0.16266071871477417, 0.2749554975842674, 0.21173070152903417, 0.07017597856542213, 0.21658144429126813, 0.09064127968815679]]","[[5697810.0, 5697810.0]]",5.44
8,"[[0.22929830421021322, 0.15594285068708436, 0.32507974664942496, 0.38061031747677254, 0.06013015200617347, 0.14404272297684065, 0.11362841314240725, 0.141274027580139, 0.24362922446498345, 0.31634393186142684, 0.31000405256275076, 0.3158301336724827]]","[[64171120.0, 64171120.0]]",5.04
8,"[[0.33446906422439826, 0.16398086815002244, 0.15858854727165936, 0.011257610884955915, 0.06904030597278382, 0.1146503979666903, 0.3037159912782245, 0.15376962852847906, 0.14840856860737284, 0.2439473689101001, 0.15990684300041672, 0.41698469742258776]]","[[64171120.0, 64171120.0]]",4.79
8,"[[0.12241401540691235, 0.2638555068077321, 0.28997247706274387, 0.21374714907055145, 0.23758244860644173, 0.330193583117293, 0.28688495449844087, 0.176693422321168, 0.3098092414820118, 0.2788254895965824, 0.24442245974998678, 0.15058579310758768]]","[[64171120.0, 64171120.0]]",4.7
8,"[[0.1669838757942829, 0.10841953316583254, 0.14381632449890352, 0.15070260702924168, 0.22068385751905858, 0.22817697943866871, 0.2094586629641737, 0.2375368890560634, 0.40188585040429936, 0.18718061773935715, 0.30005008638720254, 0.18865524313568927]]","[[26547510.0, 26547510.0]]",5.57
8,"[[0.3721543629066104, 0.14057225143165564, 0.1871094828961345, 0.1797611145314441, 0.19420319026457325, 0.03346521509750103, 0.18438823387763295, 0.32400184228657514, 0.11511894324312358, 0.18594097570786047, 0.18561892528475937, 0.2373045988068701]]","[[64171120.0, 64171120.0]]",4.62
8,"[[0.1732870355954007, 0.19118457160761868, 0.10715341898607467, 0.10928540603328406, 0.3178037818295558, 0.2031156783980096, 0, 0.09712061028672946, 0.2213606790438439, 0.2426689135424647, 0.25975971267419257, 0.10935034967375296]]","[[63271020.0, 63271020.0]]",3.99
