CPUs,Input Parameters,Output,Simulation Time
32,"[[0.12832196857132233, 0.3544543722470941, 0.20612775173501258, 0.08912780665136892, 0.275546279917239, 0.18647950272835845, 0.16663233343322645, 0.06844529015377535, 0.3271453427513777, 0.3766831079035463, 0.26350491823177125, 0.13524819804826213]]","[[641537100.0, 641400700.0]]",53.6
32,"[[0.23552404553763068, 0.19313155545693633, 0.23201415872795153, 0.31108211264714397, 0.14453005760896814, 0.11014674046259226, 0.1874443943370639, 0.18531149121834425, 0.24793886983356694, 0.38580472508891317, 0.0696850439331809, 0.01601296147662673]]","[[139150400.0, 139150400.0]]",65.89
32,"[[0.028077506940646535, 0.15361669437542785, 0.22859320972754585, 0.25573280030593143, 0.2821354021554043, 0.22164333112271453, 0.28574609192712386, 0.4025035202369486, 0.0927327679471352, 0.3327378827786761, 0.10225746467146066, 0.08285843802910053]]","[[908582500.0, 908578200.0]]",59.5
32,"[[0.200932852188522, 0.2633541042257018, 0.208956253020839, 0.14424234964237, 0.13057533905649538, 0.2766776662389695, 0.30005825273844555, 0.225146370760808, 0.17336491533696613, 0.3365835558302005, 0.28655013924609934, 0.12012457505943806]]","[[908582500.0, 908578200.0]]",78.18
32,"[[0.3076000501146603, 0.292905231345438, 0.09447795587855462, 0.11189985653677552, 0.2057433399384542, 0.25222816736653964, 0.19821718495824642, 0.13925077534357078, 0.280066323976106, 0.14181882169428842, 0.24993037792712877, 0.2823998610171666]]","[[537900100.0, 537894200.0]]",69.56
32,"[[0, 0.3790614453957133, 0.10674873312256934, 0.18683697210173797, 0.24653258039633047, 0.3031414340355193, 0.38912600567608713, 0.3148870263623829, 0.1741062777272261, 0.11365842183954887, 0.2571979956283682, 0.22387923219797942]]","[[632838200.0, 632825800.0]]",59.99
32,"[[0.2714323722548989, 0.2282134888942271, 0.21614008852975794, 0.2151444985385783, 0.11963885877300813, 0.17834765196011088, 0.071600589933103, 0.2422287530028448, 0.16205469955855722, 0.2708441565655975, 0.18874467726542413, 0.27291459017395925]]","[[754837900.0, 754574500.0]]",47.21
32,"[[0.1266430316224445, 0.15033895904633193, 0.14446304235863952, 0.24757877428864283, 0.24353693762645667, 0.08430703125717713, 0.19357372266814155, 0.10873169930474112, 0.2489594416458597, 0.12517315401527748, 0.08443554052130359, 0.2485683564875886]]","[[857810600.0, 855581300.0]]",52.98
32,"[[0.15224192762135633, 0.183998122215549, 0.22600766856259896, 0.22959791248970432, 0.015132719100296954, 0.19472221550662044, 0.32051180473698526, 0.24653573662380693, 0.14421794397919083, 0.2999805288716815, 0.190027035649718, 0.15158082975076267]]","[[857810600.0, 851884300.0]]",43.32
32,"[[0.27303117569173296, 0.0994138695153712, 0.12864030719125366, 0.14477541920880416, 0.1529721566815801, 0.0968913186567433, 0.12638863310824547, 0.2316791287649746, 0.09868570680499175, 0.05094997758978273, 0.23276329930726736, 0.17292511152807383]]","[[738942600.0, 737729200.0]]",44.52
32,"[[0.19781464223786221, 0.12223522423494111, 0.1127789079096957, 0.09580076658097422, 0.22727477535597077, 0.22812964652711484, 0.22464154202882128, 0.1347434617029144, 0.2435072958977611, 0.07374550247501466, 0.25149488074951143, 0.1601257018790845]]","[[877759000.0, 877749300.0]]",41.36
32,"[[0.2370261336458405, 0.14655441259213806, 0.32038604429297163, 0.29074808787266526, 0.25871326793771127, 0.2707124738267166, 0.22343797873187113, 0.16810428211962913, 0.22716850901241495, 0.17057407124000734, 0.33180144073747514, 0.2510616591084189]]","[[795112100.0, 795024000.0]]",42.15
32,"[[0.19884407682906985, 0.2154497200956287, 0.21942626942942473, 0.24807334223410824, 0.2567381988522735, 0.28981217060593056, 0.25228712362140276, 0.11978371967560804, 0.377093408429912, 0.28133173872681205, 0.18003743206511053, 0.2545399120991365]]","[[2538041.0, 2538041.0]]",48.65
32,"[[0.21781358951560964, 0.1978428834033417, 0.1845634977757742, 0.185609731532468, 0.17931754878983686, 0.06163817727163462, 0.31469162833937914, 0.2842102059026371, 0.12338292376679766, 0.23985227953702293, 0.1455553071003224, 0.2440592292587063]]","[[843511900.0, 842022000.0]]",45.08
32,"[[0.0114941810296873, 0.24389375489474657, 0.16954629131000376, 0.17106306704415924, 0.14711670517945183, 0.0945744056580555, 0.07840354041915568, 0.2792613808256701, 0.15351417745107335, 0.20342855396268922, 0.14334356094988834, 0.11107686547504211]]","[[893186200.0, 893069000.0]]",47.77
32,"[[0.21673240843381114, 0.2607878376824067, 0.27783317535599633, 0.2533413457974168, 0.033644303139188925, 0.19297323118564558, 0.2662381840130529, 0.26204858969526357, 0.1778884154062771, 0.17991973686508628, 0.3016130112041345, 0.14062779885411858]]","[[908431800.0, 908358200.0]]",48.15
32,"[[0.30886950871755936, 0.17080698798458352, 0.23634779264310363, 0.20975045409693918, 0.30137513017065143, 0.2554785916081578, 0.17164368595251686, 0.12448272665850549, 0.2135954037756125, 0.3123673997166451, 0.1782026752726782, 0.1667228399139372]]","[[620181200.0, 619978400.0]]",133.32
32,"[[0.14157694933591536, 0.34334349748640214, 0.28250400883152804, 0.30792502581615067, 0.29170334318951585, 0.26782008963940995, 0.19939054394106429, 0.17082469190936886, 0.26980471971876674, 0.18744445260863257, 0.3253252378742252, 0.1236835970169972]]","[[774309300.0, 772377600.0]]",63.12
32,"[[0.1528665758384441, 0.2715067433390659, 0.10177474625325761, 0.05315701786008359, 0.17757527942326998, 0.04286803955204488, 0.2679203158940973, 0.2344255665484824, 0.1908879479593664, 0.13284125067266653, 0.23470825553683805, 0.26436824096092726]]","[[904660100.0, 904649700.0]]",53.16
32,"[[0.34045848027871245, 0.18531246487792308, 0.20677379104135882, 0.10174522916317932, 0.16644866686894544, 0.2513221772518805, 0.1312695242149029, 0.3000645809178772, 0.27596311552058217, 0.17828494952539198, 0.20864328906071505, 0.25173557861757057]]","[[920307400.0, 903279900.0]]",53.78
32,"[[0.38304628538326424, 0.17892220217979743, 0.1451848693764177, 0.13023414834827657, 0.3115001512254524, 0.2098693893426753, 0.3036853922132081, 0.13216504332686962, 0.2558628186993456, 0.21754304016156603, 0.2728073077135644, 0.12874332142265543]]","[[929207400.0, 929098700.0]]",54.07
32,"[[0.4053175228459016, 0.28992977366566075, 0.20324840455805707, 0.22291305350690405, 0.20838186221765273, 0.32227589966976666, 0.2597009670754128, 0.11208515301379889, 0.20924196695239775, 0.1479444997411458, 0.06090212694979813, 0.22617349627592226]]","[[929207400.0, 804672200.0]]",53.63
32,"[[0.16260201774121205, 0.3192259295688301, 0.20645695140313652, 0.24283641941674494, 0.18668714501976807, 0.15741202717079567, 0.19208463209274598, 0.24011212900464565, 0.12006145297880819, 0.15494313516284022, 0.10455408282423445, 0.24047295842300578]]","[[888549000.0, 829510700.0]]",33.13
32,"[[0.16380650046905604, 0.16610074585225534, 0.13222990097169982, 0.09895868968690189, 0.07829616688264812, 0.13831780740690072, 0.16518374205694927, 0.22705651092160867, 0.1865248132489149, 0.22515313279125362, 0.2586212859077448, 0.14460520927240117]]","[[808649500.0, 803293500.0]]",29.37
32,"[[0.17019984739556782, 0.3027417012608591, 0.14527518671725023, 0.22504492247777183, 0.27120930359710116, 0.19550427071368473, 0.22781730195627425, 0.17962842651752953, 0.13186162663139067, 0.2485050838387156, 0.1509996746213877, 0.11280619385446149]]","[[888163800.0, 881183300.0]]",49.17
32,"[[0.24817185688041668, 0.24906035288819545, 0.2602809792832527, 0.2681593175370773, 0.2333442602801388, 0.29529517111568926, 0.05140810797566239, 0.17375951078593885, 0.24658178207674458, 0.3460083461108621, 0.2234696059080707, 0.15669364750753859]]","[[889811500.0, 889053400.0]]",49.99
32,"[[0.24685251865035493, 0.00702687314291342, 0.19739484383853229, 0.17744678201102113, 0.26218452361334005, 0.22359625386973547, 0.11760440890305089, 0.15900065542929692, 0.32557473889674304, 0.10990950777106506, 0.1521348128078201, 0.2587096540430592]]","[[889811500.0, 889033200.0]]",46.17
32,"[[0.2364693817304897, 0.2043373065030868, 0.1664885757355825, 0.18960161702369685, 0.22878552393118198, 0.23548125400686482, 0.24988761852124777, 0.150671416319157, 0.31040265177726617, 0.21079405322610484, 0.12473247153754558, 0.13269502256973728]]","[[223542000.0, 223542000.0]]",47.06
32,"[[0.09048538448855349, 0.2092937612858215, 0.2640879414425809, 0.303640549079103, 0.1594756815450425, 0.16971138603207486, 0.2421722120833337, 0.2667184428455632, 0.08992798557252903, 0.394509536269843, 0.2084709912193649, 0.16954999672085638]]","[[830081800.0, 830081500.0]]",43.0
32,"[[0.09323534355816596, 0.13184543353565767, 0.18817693117497636, 0.15678926898190315, 0.12611041192956574, 0.11639873609296258, 0.2168740793394249, 0.2893628771357119, 0.17290585023159943, 0.12148998246868643, 0.1637583308412615, 0.277647866053429]]","[[843643600.0, 843643400.0]]",43.85
32,"[[0.0009017503921938952, 0.07813078688061188, 0.29680289025372764, 0.33952120040010225, 0.1113084612129196, 0.1841141807085124, 0.12814389945510832, 0.2576734896181695, 0.07481738220572068, 0.16426735920192242, 0.29845627483580073, 0.23738104488903464]]","[[882420500.0, 881184900.0]]",63.77
32,"[[0.257695101775666, 0.2763742635466461, 0.14702318143787055, 0.10247029618109162, 0.2730222726671942, 0.28360855421658226, 0.1510353133024133, 0.2158160988721295, 0.10153868417279133, 0.07268331870446038, 0.13908520176359668, 0.09122954265569605]]","[[908045600.0, 907856100.0]]",50.97
32,"[[0.26118158880890857, 0.1868059119615688, 0.35728444624442424, 0.24458389959753102, 0.2417762578163843, 0.2302654355545106, 0.17899249206783185, 0.2059758514568349, 0.16353821057002285, 0.2831260279545841, 0.291184128519113, 0.220600738841364]]","[[908045600.0, 907842500.0]]",53.15
32,"[[0.2741034029200466, 0.31046425699548696, 0.2740258626524745, 0.2310043421390149, 0.2897552901979557, 0.2158707924275354, 0.42137310937871486, 0.21153223035710958, 0.15508538608542594, 0.1937292730347624, 0.2109539419036444, 0.18548592521611912]]","[[870460000.0, 870248400.0]]",50.69
32,"[[0.18161518616313876, 0.17435508859020274, 0.340694752084316, 0.2245831922140245, 0.16788682798196686, 0.104686824102457, 0.27794047314765086, 0.08803659486073455, 0.3984011998077055, 0.2736662942514924, 0.34393437903287516, 0.20731552016511212]]","[[489990600.0, 489964400.0]]",48.24
32,"[[0.24006213036659796, 0.2418043270844289, 0.18770766380540813, 0.29944590404868243, 0.09584395592242222, 0.2742951443049355, 0.27166677066890765, 0.20849236122784048, 0.23748250714997837, 0.04020724744298343, 0.25783109612852034, 0.2826318783527978]]","[[653495100.0, 653316400.0]]",152.02
32,"[[0.19955119063861562, 0.1759555687354344, 0.17918378659485773, 0.11428847029207403, 0.17000448017419426, 0.1645433889568663, 0.18547052045335866, 0.07508109794105944, 0.23658511210897032, 0.23291709014793627, 0.14794803382369995, 0.3256756452712336]]","[[904062400.0, 903858600.0]]",46.57
32,"[[0.18432952731218277, 0.2990708628697334, 0.15804530402815786, 0.13242055404115305, 0.13712777774391705, 0.17641836665273644, 0.34353487906842095, 0.052800124097706014, 0.24506093618318786, 0.03142728792215313, 0.12926452166521707, 0.046804407358266215]]","[[904062400.0, 898456700.0]]",95.15
32,"[[0.2027412531850815, 0.06693450452728317, 0.2464481843177808, 0.300196014775064, 0.21290307177965243, 0.2426137491060888, 0.22920282400615616, 0.36311913561383025, 0.17599471732283933, 0.18477817516998274, 0.19368282508924387, 0.18903040481312489]]","[[600245200.0, 600184000.0]]",49.35
32,"[[0.10547671556222285, 0.14047129269369285, 0.25935332440583914, 0.17634222821038323, 0.21470843964653635, 0.08867907004255958, 0.14991129075992848, 0.06348100876329704, 0.1578083479812044, 0.28405251324361913, 0.06697997911038864, 0.153130246066623]]","[[600245200.0, 600184000.0]]",46.52
32,"[[0.21602236977868688, 0.13629069701633773, 0.12497341428413894, 0.16914167149705106, 0.22284504935236132, 0.3570692815256249, 0.10793607338878419, 0.2933063346640881, 0.13293374148181958, 0.09234934384531646, 0.25492558649313707, 0.057407554037451514]]","[[909482500.0, 909463500.0]]",55.24
32,"[[0.20011676032266715, 0.2399436813984122, 0.0169429378170719, 0.1549255837628067, 0.32521054123392235, 0.26167757853809404, 0.20408144097784447, 0.3059638846335939, 0.12051066322334988, 0.24879612129794532, 0.2381920890880023, 0.39254044587679743]]","[[909482500.0, 909453100.0]]",47.06
32,"[[0.12940100482542727, 0.20148444863301043, 0.07618791799000653, 0.175881777678748, 0.09113998324063345, 0.19011576073660916, 0.13749089761408023, 0.1963525347234974, 0.203246923628298, 0.241073855689942, 0.24625451014692823, 0.31471102422012837]]","[[499974200.0, 499973600.0]]",56.16
32,"[[0.1392655927461245, 0.2531750044551234, 0.2235215933040542, 0.287369917524374, 0.09630902515380449, 0.14452671237283488, 0.2102687891050993, 0.17634189264438632, 0.27970417690629135, 0.2619607204343117, 0.07613415660048808, 0.21713850994090497]]","[[889565800.0, 878685800.0]]",54.07
32,"[[0.3055733189878378, 0.21971282955942037, 0.22369478909255147, 0.16496086903820115, 0.15281553604438872, 0.22778804729956717, 0.10494645159124628, 0.16104608329080905, 0.23706799733923983, 0.19157122788369332, 0.2689398154002862, 0]]","[[773142100.0, 773114700.0]]",44.18
32,"[[0.2692850546041389, 0.28691472444400595, 0.3410579091535611, 0.13087302509184934, 0.18492885637666903, 0.3113158116773012, 0.21435316927903744, 0.14675495924885978, 0.07177677780497357, 0.43032554655449384, 0.17571528173686943, 0.20390428665413945]]","[[879039700.0, 878779000.0]]",109.25
32,"[[0.1253594108850426, 0.14240166293448508, 0.24271946911870684, 0.2658710192311923, 0.1911502790369995, 0.0777503789276093, 0.09458046422666813, 0.18181077790770847, 0.2672366783837735, 0.17963527990511155, 0.17553565368603277, 0.1772383478762125]]","[[849834700.0, 848734100.0]]",82.63
32,"[[0.15124390701277843, 0.08606112618341473, 0.12031363354084687, 0.2708308032400449, 0.25666349064868715, 0.1788305889589108, 0.2118640250204242, 0.2698996518246497, 0.15739401993183783, 0.23485463061039505, 0.0034983715419873163, 0.22267083269472535]]","[[553981400.0, 553981100.0]]",42.26
32,"[[0.3327855234495522, 0.11748174885169499, 0.26935235246899286, 0.12898697753365945, 0.2363044707394761, 0.15946092827133415, 0.2564615700050533, 0.2901086212491713, 0.26655112927907576, 0.2562701033427376, 0.19090591529733286, 0]]","[[805421900.0, 805419500.0]]",59.95
32,"[[0.31079211912393023, 0.11413719420046209, 0.11547979299093117, 0.35343308281624086, 0.11942018914889868, 0.2907289241217139, 0.14365278239273346, 0.17187293150407523, 0.3031207921220295, 0.22692405905424848, 0.09338545047467008, 0.21227452846860198]]","[[877783300.0, 874845300.0]]",47.99
32,"[[0.23793900794764813, 0.15399217548349614, 0.18026175258167368, 0.23361862428137936, 0.03311566229587426, 0.2670623638382058, 0.3804372900346447, 0.11033230617669502, 0.27540202756227605, 0.08979196795243995, 0.20101107167988272, 0.1782808393366995]]","[[841353100.0, 841221700.0]]",44.04
32,"[[0.1774930318082715, 0.16771920304296742, 0.14741409838039318, 0.2424396502549016, 0.3074321056660644, 0.12571956082160823, 0, 0.2535307254067912, 0.30436010848035144, 0.11092566232923365, 0.23713819177505144, 0.09930328372159787]]","[[869409200.0, 868359300.0]]",101.25
32,"[[0.16830479085705313, 0.23843001882955772, 0.19487907996412746, 0.23489986650319614, 0.12057992826193717, 0.20778260847766372, 0.16242442850643607, 0.17416951895160135, 0.12224346185607798, 0.1055931948047845, 0.24864100708049472, 0.22333738054188854]]","[[869409200.0, 868167400.0]]",61.86
32,"[[0.15372288143588544, 0.23290412786267206, 0.21422212885720757, 0.19832211836709704, 0.2272124973184261, 0.09610858488498078, 0.2376646560464688, 0.2853775915314427, 0.011703720303808618, 0.19736659075826887, 0.2823582473180175, 0.08624163989367907]]","[[137308600.0, 137308500.0]]",44.64
32,"[[0.0234020913466923, 0.26737283188825833, 0.2706926029081844, 0.12839706181209753, 0.20112404402830902, 0.0629368656127322, 0.18691494791302998, 0.22566512597147184, 0.13132816119935387, 0.26385638627167646, 0.15970794420906592, 0.35012500286927545]]","[[908947900.0, 908928200.0]]",51.99
32,"[[0.20673974371700413, 0.028051164228099917, 0.07371878459205886, 0.26878970812809944, 0.1284526026418627, 0.20447567689874574, 0.18921774617423998, 0.12907877102394644, 0.19314162294951567, 0.22378146229745474, 0.12836066238387267, 0.29281270230150425]]","[[908947900.0, 811163300.0]]",55.29
32,"[[0.24202877948130624, 0.3658547094296013, 0.13843748880482173, 0.271511033920628, 0.3194547184497214, 0.11443401138674568, 0.11394450590509443, 0.23880272915770837, 0.24448788588892967, 0.227454518275762, 0.14271947050820838, 0.17891538753650493]]","[[908947900.0, 789116500.0]]",52.51
32,"[[0.23565758625209315, 0.3905121176012253, 0.28635990329323147, 0.049981286699489896, 0.17925935664669332, 0.23994376098286874, 0.2858936033595916, 0.13346458499499148, 0.22290645995143565, 0.25713618146996436, 0.16915388610617715, 0.31098903523127686]]","[[205875000.0, 205874900.0]]",77.79
32,"[[0.10897179447360925, 0.18858278097271022, 0.20150280527106904, 0.16630969375633012, 0.18312008415248568, 0.2978379367894062, 0.23981391589380616, 0.13047419441278973, 0.16472558211252755, 0.1972623773985974, 0.3346152640798844, 0.35672375404870305]]","[[395466900.0, 395459300.0]]",46.93
32,"[[0, 0.19367957322361398, 0.18352462071439613, 0.20299378777165047, 0.2914496078372502, 0.19245793283042173, 0.16009465337469705, 0.24159187854029146, 0.19416379294670028, 0.1050322579394993, 0.21736811762977348, 0.19332446210340665]]","[[786052300.0, 786012600.0]]",41.79
